"id.A","id.B","relationship","survey.date"
16,57,"PoliticalDiscussant","2008-09-09"
39,57,"FacebookAllTaggedPhotos","2008-09-09"
37,57,"FacebookAllTaggedPhotos","2008-09-09"
63,57,"FacebookAllTaggedPhotos","2008-09-09"
47,57,"FacebookAllTaggedPhotos","2008-09-09"
40,57,"FacebookAllTaggedPhotos","2008-09-09"
50,57,"FacebookAllTaggedPhotos","2008-09-09"
9,57,"FacebookAllTaggedPhotos","2008-09-09"
7,57,"FacebookAllTaggedPhotos","2008-09-09"
44,57,"FacebookAllTaggedPhotos","2008-09-09"
83,57,"FacebookAllTaggedPhotos","2008-09-09"
14,57,"FacebookAllTaggedPhotos","2008-09-09"
25,57,"FacebookAllTaggedPhotos","2008-09-09"
28,57,"FacebookAllTaggedPhotos","2008-09-09"
65,57,"FacebookAllTaggedPhotos","2008-09-09"
31,57,"FacebookAllTaggedPhotos","2008-09-09"
4,57,"FacebookAllTaggedPhotos","2008-09-09"
45,57,"FacebookAllTaggedPhotos","2008-09-09"
23,57,"FacebookAllTaggedPhotos","2008-09-09"
43,57,"FacebookAllTaggedPhotos","2008-09-09"
37,57,"BlogLivejournalTwitter","2008-09-09"
72,57,"BlogLivejournalTwitter","2008-09-09"
63,57,"BlogLivejournalTwitter","2008-09-09"
59,57,"BlogLivejournalTwitter","2008-09-09"
47,57,"BlogLivejournalTwitter","2008-09-09"
51,57,"BlogLivejournalTwitter","2008-09-09"
9,57,"BlogLivejournalTwitter","2008-09-09"
7,57,"BlogLivejournalTwitter","2008-09-09"
44,57,"BlogLivejournalTwitter","2008-09-09"
14,57,"BlogLivejournalTwitter","2008-09-09"
28,57,"BlogLivejournalTwitter","2008-09-09"
65,57,"BlogLivejournalTwitter","2008-09-09"
31,57,"BlogLivejournalTwitter","2008-09-09"
4,57,"BlogLivejournalTwitter","2008-09-09"
45,57,"BlogLivejournalTwitter","2008-09-09"
70,57,"BlogLivejournalTwitter","2008-09-09"
23,57,"BlogLivejournalTwitter","2008-09-09"
43,57,"BlogLivejournalTwitter","2008-09-09"
32,54,"CloseFriend","2008-09-09"
68,54,"CloseFriend","2008-09-09"
70,54,"CloseFriend","2008-09-09"
36,54,"SocializeTwicePerWeek","2008-09-09"
59,54,"SocializeTwicePerWeek","2008-09-09"
52,54,"SocializeTwicePerWeek","2008-09-09"
40,54,"SocializeTwicePerWeek","2008-09-09"
44,54,"SocializeTwicePerWeek","2008-09-09"
6,54,"SocializeTwicePerWeek","2008-09-09"
19,54,"SocializeTwicePerWeek","2008-09-09"
30,54,"SocializeTwicePerWeek","2008-09-09"
32,54,"SocializeTwicePerWeek","2008-09-09"
38,54,"SocializeTwicePerWeek","2008-09-09"
28,54,"SocializeTwicePerWeek","2008-09-09"
18,54,"SocializeTwicePerWeek","2008-09-09"
62,54,"SocializeTwicePerWeek","2008-09-09"
70,54,"SocializeTwicePerWeek","2008-09-09"
8,54,"SocializeTwicePerWeek","2008-09-09"
43,54,"SocializeTwicePerWeek","2008-09-09"
59,54,"PoliticalDiscussant","2008-09-09"
40,54,"PoliticalDiscussant","2008-09-09"
44,54,"PoliticalDiscussant","2008-09-09"
38,54,"PoliticalDiscussant","2008-09-09"
10,54,"PoliticalDiscussant","2008-09-09"
39,54,"FacebookAllTaggedPhotos","2008-09-09"
37,54,"FacebookAllTaggedPhotos","2008-09-09"
63,54,"FacebookAllTaggedPhotos","2008-09-09"
40,54,"FacebookAllTaggedPhotos","2008-09-09"
50,54,"FacebookAllTaggedPhotos","2008-09-09"
9,54,"FacebookAllTaggedPhotos","2008-09-09"
44,54,"FacebookAllTaggedPhotos","2008-09-09"
83,54,"FacebookAllTaggedPhotos","2008-09-09"
14,54,"FacebookAllTaggedPhotos","2008-09-09"
28,54,"FacebookAllTaggedPhotos","2008-09-09"
26,54,"FacebookAllTaggedPhotos","2008-09-09"
65,54,"FacebookAllTaggedPhotos","2008-09-09"
62,54,"FacebookAllTaggedPhotos","2008-09-09"
45,54,"FacebookAllTaggedPhotos","2008-09-09"
70,54,"FacebookAllTaggedPhotos","2008-09-09"
23,54,"FacebookAllTaggedPhotos","2008-09-09"
43,54,"FacebookAllTaggedPhotos","2008-09-09"
37,54,"BlogLivejournalTwitter","2008-09-09"
72,54,"BlogLivejournalTwitter","2008-09-09"
63,54,"BlogLivejournalTwitter","2008-09-09"
59,54,"BlogLivejournalTwitter","2008-09-09"
9,54,"BlogLivejournalTwitter","2008-09-09"
44,54,"BlogLivejournalTwitter","2008-09-09"
6,54,"BlogLivejournalTwitter","2008-09-09"
14,54,"BlogLivejournalTwitter","2008-09-09"
28,54,"BlogLivejournalTwitter","2008-09-09"
26,54,"BlogLivejournalTwitter","2008-09-09"
65,54,"BlogLivejournalTwitter","2008-09-09"
62,54,"BlogLivejournalTwitter","2008-09-09"
45,54,"BlogLivejournalTwitter","2008-09-09"
70,54,"BlogLivejournalTwitter","2008-09-09"
23,54,"BlogLivejournalTwitter","2008-09-09"
43,54,"BlogLivejournalTwitter","2008-09-09"
47,41,"SocializeTwicePerWeek","2008-09-09"
52,41,"SocializeTwicePerWeek","2008-09-09"
30,41,"SocializeTwicePerWeek","2008-09-09"
70,41,"SocializeTwicePerWeek","2008-09-09"
8,41,"SocializeTwicePerWeek","2008-09-09"
10,41,"PoliticalDiscussant","2008-09-09"
39,41,"FacebookAllTaggedPhotos","2008-09-09"
37,41,"FacebookAllTaggedPhotos","2008-09-09"
63,41,"FacebookAllTaggedPhotos","2008-09-09"
47,41,"FacebookAllTaggedPhotos","2008-09-09"
50,41,"FacebookAllTaggedPhotos","2008-09-09"
9,41,"FacebookAllTaggedPhotos","2008-09-09"
44,41,"FacebookAllTaggedPhotos","2008-09-09"
83,41,"FacebookAllTaggedPhotos","2008-09-09"
14,41,"FacebookAllTaggedPhotos","2008-09-09"
28,41,"FacebookAllTaggedPhotos","2008-09-09"
65,41,"FacebookAllTaggedPhotos","2008-09-09"
54,41,"FacebookAllTaggedPhotos","2008-09-09"
45,41,"FacebookAllTaggedPhotos","2008-09-09"
23,41,"FacebookAllTaggedPhotos","2008-09-09"
43,41,"FacebookAllTaggedPhotos","2008-09-09"
37,41,"BlogLivejournalTwitter","2008-09-09"
72,41,"BlogLivejournalTwitter","2008-09-09"
63,41,"BlogLivejournalTwitter","2008-09-09"
47,41,"BlogLivejournalTwitter","2008-09-09"
9,41,"BlogLivejournalTwitter","2008-09-09"
44,41,"BlogLivejournalTwitter","2008-09-09"
14,41,"BlogLivejournalTwitter","2008-09-09"
28,41,"BlogLivejournalTwitter","2008-09-09"
65,41,"BlogLivejournalTwitter","2008-09-09"
45,41,"BlogLivejournalTwitter","2008-09-09"
70,41,"BlogLivejournalTwitter","2008-09-09"
23,41,"BlogLivejournalTwitter","2008-09-09"
43,41,"BlogLivejournalTwitter","2008-09-09"
36,59,"SocializeTwicePerWeek","2008-09-09"
59,59,"SocializeTwicePerWeek","2008-09-09"
52,59,"SocializeTwicePerWeek","2008-09-09"
46,59,"SocializeTwicePerWeek","2008-09-09"
32,59,"SocializeTwicePerWeek","2008-09-09"
28,59,"SocializeTwicePerWeek","2008-09-09"
18,59,"SocializeTwicePerWeek","2008-09-09"
5,59,"SocializeTwicePerWeek","2008-09-09"
20,59,"SocializeTwicePerWeek","2008-09-09"
62,59,"SocializeTwicePerWeek","2008-09-09"
68,59,"SocializeTwicePerWeek","2008-09-09"
70,59,"SocializeTwicePerWeek","2008-09-09"
59,59,"PoliticalDiscussant","2008-09-09"
44,59,"PoliticalDiscussant","2008-09-09"
64,59,"PoliticalDiscussant","2008-09-09"
10,59,"PoliticalDiscussant","2008-09-09"
18,59,"PoliticalDiscussant","2008-09-09"
39,59,"FacebookAllTaggedPhotos","2008-09-09"
37,59,"FacebookAllTaggedPhotos","2008-09-09"
63,59,"FacebookAllTaggedPhotos","2008-09-09"
40,59,"FacebookAllTaggedPhotos","2008-09-09"
50,59,"FacebookAllTaggedPhotos","2008-09-09"
9,59,"FacebookAllTaggedPhotos","2008-09-09"
44,59,"FacebookAllTaggedPhotos","2008-09-09"
46,59,"FacebookAllTaggedPhotos","2008-09-09"
83,59,"FacebookAllTaggedPhotos","2008-09-09"
14,59,"FacebookAllTaggedPhotos","2008-09-09"
28,59,"FacebookAllTaggedPhotos","2008-09-09"
65,59,"FacebookAllTaggedPhotos","2008-09-09"
54,59,"FacebookAllTaggedPhotos","2008-09-09"
20,59,"FacebookAllTaggedPhotos","2008-09-09"
62,59,"FacebookAllTaggedPhotos","2008-09-09"
45,59,"FacebookAllTaggedPhotos","2008-09-09"
23,59,"FacebookAllTaggedPhotos","2008-09-09"
43,59,"FacebookAllTaggedPhotos","2008-09-09"
37,59,"BlogLivejournalTwitter","2008-09-09"
72,59,"BlogLivejournalTwitter","2008-09-09"
63,59,"BlogLivejournalTwitter","2008-09-09"
59,59,"BlogLivejournalTwitter","2008-09-09"
9,59,"BlogLivejournalTwitter","2008-09-09"
44,59,"BlogLivejournalTwitter","2008-09-09"
46,59,"BlogLivejournalTwitter","2008-09-09"
14,59,"BlogLivejournalTwitter","2008-09-09"
28,59,"BlogLivejournalTwitter","2008-09-09"
65,59,"BlogLivejournalTwitter","2008-09-09"
20,59,"BlogLivejournalTwitter","2008-09-09"
62,59,"BlogLivejournalTwitter","2008-09-09"
45,59,"BlogLivejournalTwitter","2008-09-09"
70,59,"BlogLivejournalTwitter","2008-09-09"
23,59,"BlogLivejournalTwitter","2008-09-09"
43,59,"BlogLivejournalTwitter","2008-09-09"
64,64,"CloseFriend","2008-09-09"
43,64,"CloseFriend","2008-09-09"
59,64,"SocializeTwicePerWeek","2008-09-09"
52,64,"SocializeTwicePerWeek","2008-09-09"
44,64,"SocializeTwicePerWeek","2008-09-09"
32,64,"SocializeTwicePerWeek","2008-09-09"
70,64,"SocializeTwicePerWeek","2008-09-09"
43,64,"SocializeTwicePerWeek","2008-09-09"
59,64,"PoliticalDiscussant","2008-09-09"
44,64,"PoliticalDiscussant","2008-09-09"
1,64,"PoliticalDiscussant","2008-09-09"
10,64,"PoliticalDiscussant","2008-09-09"
43,64,"PoliticalDiscussant","2008-09-09"
39,64,"FacebookAllTaggedPhotos","2008-09-09"
37,64,"FacebookAllTaggedPhotos","2008-09-09"
63,64,"FacebookAllTaggedPhotos","2008-09-09"
40,64,"FacebookAllTaggedPhotos","2008-09-09"
50,64,"FacebookAllTaggedPhotos","2008-09-09"
9,64,"FacebookAllTaggedPhotos","2008-09-09"
44,64,"FacebookAllTaggedPhotos","2008-09-09"
83,64,"FacebookAllTaggedPhotos","2008-09-09"
14,64,"FacebookAllTaggedPhotos","2008-09-09"
28,64,"FacebookAllTaggedPhotos","2008-09-09"
65,64,"FacebookAllTaggedPhotos","2008-09-09"
45,64,"FacebookAllTaggedPhotos","2008-09-09"
23,64,"FacebookAllTaggedPhotos","2008-09-09"
43,64,"FacebookAllTaggedPhotos","2008-09-09"
37,64,"BlogLivejournalTwitter","2008-09-09"
72,64,"BlogLivejournalTwitter","2008-09-09"
63,64,"BlogLivejournalTwitter","2008-09-09"
59,64,"BlogLivejournalTwitter","2008-09-09"
9,64,"BlogLivejournalTwitter","2008-09-09"
44,64,"BlogLivejournalTwitter","2008-09-09"
14,64,"BlogLivejournalTwitter","2008-09-09"
28,64,"BlogLivejournalTwitter","2008-09-09"
65,64,"BlogLivejournalTwitter","2008-09-09"
45,64,"BlogLivejournalTwitter","2008-09-09"
70,64,"BlogLivejournalTwitter","2008-09-09"
23,64,"BlogLivejournalTwitter","2008-09-09"
43,64,"BlogLivejournalTwitter","2008-09-09"
9,66,"CloseFriend","2008-09-09"
66,66,"CloseFriend","2008-09-09"
35,66,"CloseFriend","2008-09-09"
5,66,"CloseFriend","2008-09-09"
73,66,"SocializeTwicePerWeek","2008-09-09"
36,66,"SocializeTwicePerWeek","2008-09-09"
17,66,"SocializeTwicePerWeek","2008-09-09"
52,66,"SocializeTwicePerWeek","2008-09-09"
50,66,"SocializeTwicePerWeek","2008-09-09"
9,66,"SocializeTwicePerWeek","2008-09-09"
6,66,"SocializeTwicePerWeek","2008-09-09"
35,66,"SocializeTwicePerWeek","2008-09-09"
32,66,"SocializeTwicePerWeek","2008-09-09"
83,66,"SocializeTwicePerWeek","2008-09-09"
38,66,"SocializeTwicePerWeek","2008-09-09"
28,66,"SocializeTwicePerWeek","2008-09-09"
2,66,"SocializeTwicePerWeek","2008-09-09"
5,66,"SocializeTwicePerWeek","2008-09-09"
45,66,"SocializeTwicePerWeek","2008-09-09"
70,66,"SocializeTwicePerWeek","2008-09-09"
73,66,"PoliticalDiscussant","2008-09-09"
36,66,"PoliticalDiscussant","2008-09-09"
50,66,"PoliticalDiscussant","2008-09-09"
9,66,"PoliticalDiscussant","2008-09-09"
64,66,"PoliticalDiscussant","2008-09-09"
35,66,"PoliticalDiscussant","2008-09-09"
83,66,"PoliticalDiscussant","2008-09-09"
10,66,"PoliticalDiscussant","2008-09-09"
36,66,"FacebookAllTaggedPhotos","2008-09-09"
39,66,"FacebookAllTaggedPhotos","2008-09-09"
37,66,"FacebookAllTaggedPhotos","2008-09-09"
63,66,"FacebookAllTaggedPhotos","2008-09-09"
40,66,"FacebookAllTaggedPhotos","2008-09-09"
9,66,"FacebookAllTaggedPhotos","2008-09-09"
44,66,"FacebookAllTaggedPhotos","2008-09-09"
35,66,"FacebookAllTaggedPhotos","2008-09-09"
83,66,"FacebookAllTaggedPhotos","2008-09-09"
14,66,"FacebookAllTaggedPhotos","2008-09-09"
28,66,"FacebookAllTaggedPhotos","2008-09-09"
65,66,"FacebookAllTaggedPhotos","2008-09-09"
45,66,"FacebookAllTaggedPhotos","2008-09-09"
23,66,"FacebookAllTaggedPhotos","2008-09-09"
43,66,"FacebookAllTaggedPhotos","2008-09-09"
36,66,"BlogLivejournalTwitter","2008-09-09"
37,66,"BlogLivejournalTwitter","2008-09-09"
72,66,"BlogLivejournalTwitter","2008-09-09"
63,66,"BlogLivejournalTwitter","2008-09-09"
50,66,"BlogLivejournalTwitter","2008-09-09"
9,66,"BlogLivejournalTwitter","2008-09-09"
44,66,"BlogLivejournalTwitter","2008-09-09"
6,66,"BlogLivejournalTwitter","2008-09-09"
83,66,"BlogLivejournalTwitter","2008-09-09"
14,66,"BlogLivejournalTwitter","2008-09-09"
28,66,"BlogLivejournalTwitter","2008-09-09"
65,66,"BlogLivejournalTwitter","2008-09-09"
45,66,"BlogLivejournalTwitter","2008-09-09"
70,66,"BlogLivejournalTwitter","2008-09-09"
23,66,"BlogLivejournalTwitter","2008-09-09"
43,66,"BlogLivejournalTwitter","2008-09-09"
32,68,"CloseFriend","2008-09-09"
23,68,"CloseFriend","2008-09-09"
8,68,"CloseFriend","2008-09-09"
36,68,"SocializeTwicePerWeek","2008-09-09"
72,68,"SocializeTwicePerWeek","2008-09-09"
59,68,"SocializeTwicePerWeek","2008-09-09"
47,68,"SocializeTwicePerWeek","2008-09-09"
52,68,"SocializeTwicePerWeek","2008-09-09"
29,68,"SocializeTwicePerWeek","2008-09-09"
40,68,"SocializeTwicePerWeek","2008-09-09"
9,68,"SocializeTwicePerWeek","2008-09-09"
44,68,"SocializeTwicePerWeek","2008-09-09"
67,68,"SocializeTwicePerWeek","2008-09-09"
19,68,"SocializeTwicePerWeek","2008-09-09"
30,68,"SocializeTwicePerWeek","2008-09-09"
46,68,"SocializeTwicePerWeek","2008-09-09"
32,68,"SocializeTwicePerWeek","2008-09-09"
14,68,"SocializeTwicePerWeek","2008-09-09"
38,68,"SocializeTwicePerWeek","2008-09-09"
28,68,"SocializeTwicePerWeek","2008-09-09"
26,68,"SocializeTwicePerWeek","2008-09-09"
65,68,"SocializeTwicePerWeek","2008-09-09"
18,68,"SocializeTwicePerWeek","2008-09-09"
54,68,"SocializeTwicePerWeek","2008-09-09"
2,68,"SocializeTwicePerWeek","2008-09-09"
20,68,"SocializeTwicePerWeek","2008-09-09"
57,68,"SocializeTwicePerWeek","2008-09-09"
62,68,"SocializeTwicePerWeek","2008-09-09"
42,68,"SocializeTwicePerWeek","2008-09-09"
45,68,"SocializeTwicePerWeek","2008-09-09"
70,68,"SocializeTwicePerWeek","2008-09-09"
23,68,"SocializeTwicePerWeek","2008-09-09"
8,68,"SocializeTwicePerWeek","2008-09-09"
43,68,"SocializeTwicePerWeek","2008-09-09"
36,68,"PoliticalDiscussant","2008-09-09"
59,68,"PoliticalDiscussant","2008-09-09"
47,68,"PoliticalDiscussant","2008-09-09"
40,68,"PoliticalDiscussant","2008-09-09"
44,68,"PoliticalDiscussant","2008-09-09"
67,68,"PoliticalDiscussant","2008-09-09"
64,68,"PoliticalDiscussant","2008-09-09"
30,68,"PoliticalDiscussant","2008-09-09"
60,68,"PoliticalDiscussant","2008-09-09"
38,68,"PoliticalDiscussant","2008-09-09"
10,68,"PoliticalDiscussant","2008-09-09"
18,68,"PoliticalDiscussant","2008-09-09"
54,68,"PoliticalDiscussant","2008-09-09"
57,68,"PoliticalDiscussant","2008-09-09"
62,68,"PoliticalDiscussant","2008-09-09"
8,68,"PoliticalDiscussant","2008-09-09"
36,68,"FacebookAllTaggedPhotos","2008-09-09"
39,68,"FacebookAllTaggedPhotos","2008-09-09"
37,68,"FacebookAllTaggedPhotos","2008-09-09"
63,68,"FacebookAllTaggedPhotos","2008-09-09"
47,68,"FacebookAllTaggedPhotos","2008-09-09"
40,68,"FacebookAllTaggedPhotos","2008-09-09"
50,68,"FacebookAllTaggedPhotos","2008-09-09"
9,68,"FacebookAllTaggedPhotos","2008-09-09"
44,68,"FacebookAllTaggedPhotos","2008-09-09"
46,68,"FacebookAllTaggedPhotos","2008-09-09"
83,68,"FacebookAllTaggedPhotos","2008-09-09"
14,68,"FacebookAllTaggedPhotos","2008-09-09"
28,68,"FacebookAllTaggedPhotos","2008-09-09"
26,68,"FacebookAllTaggedPhotos","2008-09-09"
22,68,"FacebookAllTaggedPhotos","2008-09-09"
65,68,"FacebookAllTaggedPhotos","2008-09-09"
18,68,"FacebookAllTaggedPhotos","2008-09-09"
54,68,"FacebookAllTaggedPhotos","2008-09-09"
20,68,"FacebookAllTaggedPhotos","2008-09-09"
57,68,"FacebookAllTaggedPhotos","2008-09-09"
62,68,"FacebookAllTaggedPhotos","2008-09-09"
45,68,"FacebookAllTaggedPhotos","2008-09-09"
70,68,"FacebookAllTaggedPhotos","2008-09-09"
23,68,"FacebookAllTaggedPhotos","2008-09-09"
43,68,"FacebookAllTaggedPhotos","2008-09-09"
36,68,"BlogLivejournalTwitter","2008-09-09"
37,68,"BlogLivejournalTwitter","2008-09-09"
72,68,"BlogLivejournalTwitter","2008-09-09"
63,68,"BlogLivejournalTwitter","2008-09-09"
59,68,"BlogLivejournalTwitter","2008-09-09"
47,68,"BlogLivejournalTwitter","2008-09-09"
40,68,"BlogLivejournalTwitter","2008-09-09"
50,68,"BlogLivejournalTwitter","2008-09-09"
9,68,"BlogLivejournalTwitter","2008-09-09"
44,68,"BlogLivejournalTwitter","2008-09-09"
46,68,"BlogLivejournalTwitter","2008-09-09"
14,68,"BlogLivejournalTwitter","2008-09-09"
38,68,"BlogLivejournalTwitter","2008-09-09"
28,68,"BlogLivejournalTwitter","2008-09-09"
26,68,"BlogLivejournalTwitter","2008-09-09"
22,68,"BlogLivejournalTwitter","2008-09-09"
65,68,"BlogLivejournalTwitter","2008-09-09"
18,68,"BlogLivejournalTwitter","2008-09-09"
54,68,"BlogLivejournalTwitter","2008-09-09"
20,68,"BlogLivejournalTwitter","2008-09-09"
57,68,"BlogLivejournalTwitter","2008-09-09"
62,68,"BlogLivejournalTwitter","2008-09-09"
45,68,"BlogLivejournalTwitter","2008-09-09"
70,68,"BlogLivejournalTwitter","2008-09-09"
23,68,"BlogLivejournalTwitter","2008-09-09"
43,68,"BlogLivejournalTwitter","2008-09-09"
9,35,"CloseFriend","2008-09-09"
66,35,"CloseFriend","2008-09-09"
17,35,"SocializeTwicePerWeek","2008-09-09"
52,35,"SocializeTwicePerWeek","2008-09-09"
50,35,"SocializeTwicePerWeek","2008-09-09"
9,35,"SocializeTwicePerWeek","2008-09-09"
69,35,"SocializeTwicePerWeek","2008-09-09"
19,35,"SocializeTwicePerWeek","2008-09-09"
38,35,"SocializeTwicePerWeek","2008-09-09"
28,35,"SocializeTwicePerWeek","2008-09-09"
5,35,"SocializeTwicePerWeek","2008-09-09"
45,35,"SocializeTwicePerWeek","2008-09-09"
70,35,"SocializeTwicePerWeek","2008-09-09"
50,35,"PoliticalDiscussant","2008-09-09"
9,35,"PoliticalDiscussant","2008-09-09"
10,35,"PoliticalDiscussant","2008-09-09"
39,35,"FacebookAllTaggedPhotos","2008-09-09"
37,35,"FacebookAllTaggedPhotos","2008-09-09"
63,35,"FacebookAllTaggedPhotos","2008-09-09"
40,35,"FacebookAllTaggedPhotos","2008-09-09"
50,35,"FacebookAllTaggedPhotos","2008-09-09"
9,35,"FacebookAllTaggedPhotos","2008-09-09"
83,35,"FacebookAllTaggedPhotos","2008-09-09"
14,35,"FacebookAllTaggedPhotos","2008-09-09"
28,35,"FacebookAllTaggedPhotos","2008-09-09"
65,35,"FacebookAllTaggedPhotos","2008-09-09"
45,35,"FacebookAllTaggedPhotos","2008-09-09"
70,35,"FacebookAllTaggedPhotos","2008-09-09"
23,35,"FacebookAllTaggedPhotos","2008-09-09"
43,35,"FacebookAllTaggedPhotos","2008-09-09"
37,35,"BlogLivejournalTwitter","2008-09-09"
72,35,"BlogLivejournalTwitter","2008-09-09"
63,35,"BlogLivejournalTwitter","2008-09-09"
50,35,"BlogLivejournalTwitter","2008-09-09"
9,35,"BlogLivejournalTwitter","2008-09-09"
14,35,"BlogLivejournalTwitter","2008-09-09"
28,35,"BlogLivejournalTwitter","2008-09-09"
65,35,"BlogLivejournalTwitter","2008-09-09"
45,35,"BlogLivejournalTwitter","2008-09-09"
70,35,"BlogLivejournalTwitter","2008-09-09"
23,35,"BlogLivejournalTwitter","2008-09-09"
43,35,"BlogLivejournalTwitter","2008-09-09"
9,45,"CloseFriend","2008-09-09"
5,45,"CloseFriend","2008-09-09"
52,45,"SocializeTwicePerWeek","2008-09-09"
50,45,"SocializeTwicePerWeek","2008-09-09"
9,45,"SocializeTwicePerWeek","2008-09-09"
66,45,"SocializeTwicePerWeek","2008-09-09"
19,45,"SocializeTwicePerWeek","2008-09-09"
35,45,"SocializeTwicePerWeek","2008-09-09"
38,45,"SocializeTwicePerWeek","2008-09-09"
28,45,"SocializeTwicePerWeek","2008-09-09"
10,45,"SocializeTwicePerWeek","2008-09-09"
65,45,"SocializeTwicePerWeek","2008-09-09"
5,45,"SocializeTwicePerWeek","2008-09-09"
62,45,"SocializeTwicePerWeek","2008-09-09"
68,45,"SocializeTwicePerWeek","2008-09-09"
70,45,"SocializeTwicePerWeek","2008-09-09"
50,45,"PoliticalDiscussant","2008-09-09"
64,45,"PoliticalDiscussant","2008-09-09"
35,45,"PoliticalDiscussant","2008-09-09"
10,45,"PoliticalDiscussant","2008-09-09"
65,45,"PoliticalDiscussant","2008-09-09"
39,45,"FacebookAllTaggedPhotos","2008-09-09"
37,45,"FacebookAllTaggedPhotos","2008-09-09"
63,45,"FacebookAllTaggedPhotos","2008-09-09"
40,45,"FacebookAllTaggedPhotos","2008-09-09"
50,45,"FacebookAllTaggedPhotos","2008-09-09"
9,45,"FacebookAllTaggedPhotos","2008-09-09"
44,45,"FacebookAllTaggedPhotos","2008-09-09"
35,45,"FacebookAllTaggedPhotos","2008-09-09"
83,45,"FacebookAllTaggedPhotos","2008-09-09"
14,45,"FacebookAllTaggedPhotos","2008-09-09"
28,45,"FacebookAllTaggedPhotos","2008-09-09"
26,45,"FacebookAllTaggedPhotos","2008-09-09"
65,45,"FacebookAllTaggedPhotos","2008-09-09"
54,45,"FacebookAllTaggedPhotos","2008-09-09"
62,45,"FacebookAllTaggedPhotos","2008-09-09"
70,45,"FacebookAllTaggedPhotos","2008-09-09"
23,45,"FacebookAllTaggedPhotos","2008-09-09"
43,45,"FacebookAllTaggedPhotos","2008-09-09"
37,45,"BlogLivejournalTwitter","2008-09-09"
72,45,"BlogLivejournalTwitter","2008-09-09"
63,45,"BlogLivejournalTwitter","2008-09-09"
50,45,"BlogLivejournalTwitter","2008-09-09"
9,45,"BlogLivejournalTwitter","2008-09-09"
44,45,"BlogLivejournalTwitter","2008-09-09"
14,45,"BlogLivejournalTwitter","2008-09-09"
28,45,"BlogLivejournalTwitter","2008-09-09"
26,45,"BlogLivejournalTwitter","2008-09-09"
65,45,"BlogLivejournalTwitter","2008-09-09"
62,45,"BlogLivejournalTwitter","2008-09-09"
70,45,"BlogLivejournalTwitter","2008-09-09"
23,45,"BlogLivejournalTwitter","2008-09-09"
43,45,"BlogLivejournalTwitter","2008-09-09"
64,32,"CloseFriend","2008-09-09"
68,32,"CloseFriend","2008-09-09"
70,32,"CloseFriend","2008-09-09"
23,32,"CloseFriend","2008-09-09"
49,32,"CloseFriend","2008-09-09"
36,32,"SocializeTwicePerWeek","2008-09-09"
72,32,"SocializeTwicePerWeek","2008-09-09"
59,32,"SocializeTwicePerWeek","2008-09-09"
52,32,"SocializeTwicePerWeek","2008-09-09"
40,32,"SocializeTwicePerWeek","2008-09-09"
44,32,"SocializeTwicePerWeek","2008-09-09"
6,32,"SocializeTwicePerWeek","2008-09-09"
30,32,"SocializeTwicePerWeek","2008-09-09"
71,32,"SocializeTwicePerWeek","2008-09-09"
46,32,"SocializeTwicePerWeek","2008-09-09"
32,32,"SocializeTwicePerWeek","2008-09-09"
14,32,"SocializeTwicePerWeek","2008-09-09"
38,32,"SocializeTwicePerWeek","2008-09-09"
28,32,"SocializeTwicePerWeek","2008-09-09"
65,32,"SocializeTwicePerWeek","2008-09-09"
18,32,"SocializeTwicePerWeek","2008-09-09"
54,32,"SocializeTwicePerWeek","2008-09-09"
20,32,"SocializeTwicePerWeek","2008-09-09"
57,32,"SocializeTwicePerWeek","2008-09-09"
62,32,"SocializeTwicePerWeek","2008-09-09"
70,32,"SocializeTwicePerWeek","2008-09-09"
23,32,"SocializeTwicePerWeek","2008-09-09"
8,32,"SocializeTwicePerWeek","2008-09-09"
49,32,"SocializeTwicePerWeek","2008-09-09"
36,32,"PoliticalDiscussant","2008-09-09"
59,32,"PoliticalDiscussant","2008-09-09"
47,32,"PoliticalDiscussant","2008-09-09"
44,32,"PoliticalDiscussant","2008-09-09"
38,32,"PoliticalDiscussant","2008-09-09"
10,32,"PoliticalDiscussant","2008-09-09"
18,32,"PoliticalDiscussant","2008-09-09"
57,32,"PoliticalDiscussant","2008-09-09"
49,32,"PoliticalDiscussant","2008-09-09"
